target_type	target_id	image_url	alt	credit	licence	source_tsv
artiste	A0120	https://lemetronum.fr/wp-content/uploads/2026/07/DSC01423_FINAL-1-scaled.jpg	Juliette Magnevasoa	Le Metronum (lemetronum.fr)	Droits réservés — usage éditorial source lieu	p0_artistes_photos.tsv
artiste	A0126	https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/BOS-_Perianes12.jpg/1280px-BOS-_Perianes12.jpg	Javier Perianes — pianiste classique espagnol	Quincena Musical — Wikimedia Commons (File:BOS- Perianes12.jpg)	CC BY 2.0	p0_artistes_photos.tsv
artiste	A0141	https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Pierre-Laurent_Aimard_2014-09_B.jpg/1280px-Pierre-Laurent_Aimard_2014-09_B.jpg	Pierre-Laurent Aimard — pianiste français	A.Savin — Wikimedia Commons (File:Pierre-Laurent Aimard 2014-09 B.jpg)	CC BY-SA 3.0	p0_artistes_photos.tsv
artiste	A0149	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Hellfest2019TheYoungGods_08.jpg/1280px-Hellfest2019TheYoungGods_08.jpg	The Young Gods — groupe suisse	Selbymay — Wikimedia Commons (File:Hellfest2019TheYoungGods 08.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0161	https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Labess_-_Burg_Herzberg_Festival_2024_02.jpg/1280px-Labess_-_Burg_Herzberg_Festival_2024_02.jpg	Labess — groupe	Frank Schwichtenberg — Wikimedia Commons (File:Labess - Burg Herzberg Festival 2024 02.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0169	https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Zin%C3%A9e%2C_Francofolies_2022.jpg/1280px-Zin%C3%A9e%2C_Francofolies_2022.jpg	Zinée — rappeuse	Benjamin Stephan — Wikimedia Commons (File:Zinée, Francofolies 2022.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0175	https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Lee_Burridge.jpg/1280px-Lee_Burridge.jpg	Lee Burridge — DJ britannique	Peter Drier — Wikimedia Commons (File:Lee Burridge.jpg)	CC BY 2.0	p0_artistes_photos.tsv
artiste	A0183	https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Xandria_Hellraiser_Leipzig_2022_39.jpg/1280px-Xandria_Hellraiser_Leipzig_2022_39.jpg	Xandria — groupe allemand de metal symphonique	Stefan Bollmann — Wikimedia Commons (File:Xandria Hellraiser Leipzig 2022 39.jpg)	Attribution (Wikimedia Commons)	p0_artistes_photos.tsv
artiste	A0190	https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Talisco_01973.JPG/1280px-Talisco_01973.JPG	Talisco — chanteur français	G.Garitan — Wikimedia Commons (File:Talisco 01973.JPG)	CC BY-SA 3.0	p0_artistes_photos.tsv
artiste	A0191	https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Primal_Fear_Rockharz_2025_22.jpg/1280px-Primal_Fear_Rockharz_2025_22.jpg	Primal Fear — groupe allemand de power metal	Stefan Bollmann — Wikimedia Commons (File:Primal Fear Rockharz 2025 22.jpg)	Attribution (Wikimedia Commons)	p0_artistes_photos.tsv
artiste	A0207	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Boris_in_St_Petersburg2.jpg/1280px-Boris_in_St_Petersburg2.jpg	Boris — groupe de rock japonais	deepskyobject — Wikimedia Commons (File:Boris in St Petersburg2.jpg)	CC BY-SA 2.0	p0_artistes_photos.tsv
artiste	A0222	https://upload.wikimedia.org/wikipedia/commons/c/cf/Zebda_Laon_05675.JPG	Magyd Cherfi — chanteur, écrivain et acteur franco-algérien	G.Garitan — Wikimedia Commons (File:Zebda Laon 05675.JPG)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0223	https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Stanislas_au_t%C3%A9l%C3%A9vie_2013.jpg/1280px-Stanislas_au_t%C3%A9l%C3%A9vie_2013.jpg	Stanislas — chanteur français	Michaël Bemelmans — Wikimedia Commons (File:Stanislas au télévie 2013.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0224	https://jupiterandokwess.fr/wp-content/uploads/2022/09/fond2.jpg	Jupiter & Okwess	Jupiter & Okwess (jupiterandokwess.fr)	Droits réservés — usage éditorial source officielle	p0_artistes_photos.tsv
artiste	A0236	https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Tribulation_Rockharz_2023_10.jpg/1280px-Tribulation_Rockharz_2023_10.jpg	Tribulation — groupe suédois de metal	Stefan Bollmann — Wikimedia Commons (File:Tribulation Rockharz 2023 10.jpg)	Attribution (Wikimedia Commons)	p0_artistes_photos.tsv
artiste	A0237	https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Soen_in_Oslo_2026_-02.jpg/1280px-Soen_in_Oslo_2026_-02.jpg	Soen — groupe suédois de metal progressif	Birgit Fostervold — Wikimedia Commons (File:Soen in Oslo 2026 -02.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0244	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Seth_Gueko%2C_Street_Impact.jpg/1280px-Seth_Gueko%2C_Street_Impact.jpg	Seth Gueko — rappeur français	Alexandre — Wikimedia Commons (File:Seth Gueko, Street Impact.jpg)	CC BY-SA 2.0	p0_artistes_photos.tsv
artiste	A0246	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/The_Black_Dahlia_Murder_-_Reload_Festival_2024_13.jpg/1280px-The_Black_Dahlia_Murder_-_Reload_Festival_2024_13.jpg	The Black Dahlia Murder — groupe américain de death metal	Frank Schwichtenberg — Wikimedia Commons (File:The Black Dahlia Murder - Reload Festival 2024 13.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0247	https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Hellfest2019Pestilence_01.jpg/1280px-Hellfest2019Pestilence_01.jpg	Pestilence — groupe néerlandais de death metal	Selbymay — Wikimedia Commons (File:Hellfest2019Pestilence 01.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0251	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Obscura_Party.San_Metal_Open_Air_2024_21.jpg/1280px-Obscura_Party.San_Metal_Open_Air_2024_21.jpg	Obscura — groupe allemand de technical death metal	Stefan Bollmann — Wikimedia Commons (File:Obscura Party.San Metal Open Air 2024 21.jpg)	Attribution (Wikimedia Commons)	p0_artistes_photos.tsv
