programme_id,event_id,lieu_id,nom_item,type_item,date,heure_debut,heure_fin,scene_salle,prix_item,url,notes,genre,artiste_id,description_item,image_url,billetterie_url,duree_min,public_cible,langue,scraped_at,film_id,form,moods,mood_source,mood_confiance,genres_mood
P1568,E414,L076,Imparfait,artiste,2026-10-28,,,Le Rex,,https://www.lerextoulouse.com/fr/programmation/,,rock_metal_punk,A0208,"Parisiens menés par une frontwoman volcanique : textes en français, entre métal, punk, rap et électro. Révélés avec les Nova Twins, premières parties qui comptent. Co-plateau Calva Louise.",,,,,,,,concert,,pitch,basse,rock|metal|hiphop|electro|sf
P1567,E414,L076,Calva Louise,artiste,2026-10-28,19:30,,Le Rex,"26,80 € Prévente",https://www.lerextoulouse.com/fr/programmation/,,rock_metal_punk,A0209,"Trio de Manchester (Venezuela, France, Nouvelle-Zélande) : metalcore, punk et electronica dans un univers science-fiction (clips, romans graphiques). Dernier album The Edge of the Abyss (2025, Mascot).",,,,,,,,concert,,pitch,basse,rock|metal|sf
P9262,E9060,L047,Un dîner d’adieu,spectacle,2026-10-29,20:00,,,Plein : 28€ / Réduit (1) : 25€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/un-diner-dadieu/,,theatre_comedie,,"Une satire drôle et décapante de nos hypocrisies sociales, amicales et conjugales, signée par les auteurs du Prénom !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000099&reserver=1&sm=18155&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie|social
P9281,E9065,L047,Ô Mon Païs,spectacle,2026-10-29,20:00,,,Plein : 28€ / Réduit (1) : 25€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/o-mon-pais/,,theatre_comedie,,"Bienvenue dans l’ambiance d’un petit village où, lorsque codes ruraux et urbains doivent cohabiter, ça déménage ! Désopilant, haut en couleurs, on rit sans retenue !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000087&reserver=1&sm=18151&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie|rural
P9284,E9066,L047,Un crime farpait,spectacle,2026-10-29,20:00,,,Plein : 28€ / Réduit (1) : 25€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/un-crime-farpait/,,theatre_comedie,,"Une comédie tout public, on pourrait la voir cent fois, allez y le yeux fermés, c'est un vrai régal ! Prolongations !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000063&reserver=1&sm=18061&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P1182,E161,L049,Une fabuleuse histoire de Ouf,spectacle,2026-10-29,15:30,,,,https://theatrelefilaplomb.fr/une-fabuleuse-histoire-de-ouf-du-mardi-27-au-samedi-31-octobre-2026-a-15h30-le-mercredi-28-octobre-2026-a-10h/,,jeune_public,,"Tout commence dans l’atelier de maître Popocho, le grand fabricant de marionnettes, où Ouf est la seule qui ne parle pas. Recueillie par Jacko, le clochard céleste, elle apprend à parler et même à chanter. Son talent attire un producteur de music-hall… mais la fourrière les pourchasse.",,,,,,,,enfants,tendre,pitch,haute,famille|jeunesse|spectacle
P1185,E162,L049,Les Lancers de Fil : Dernière investiture.,spectacle,2026-10-29,20:30,,,,https://theatrelefilaplomb.fr/les-lancers-de-fil-derniere-investiture-du-jeudi-29-au-samedi-31-octobre-2026-a-20h30/,,theatre_contemporain,,"Une prophète, posée là, vous parlera de sa vision funeste pour l’humanité et de l’urgence du présent. Dans un rituel aux allures d’une compétition de gymnastique rythmique, les textes et la danse s’enchevêtrent. Une pièce sur la sixième extinction de masse.",,,,,,,,theatre,,pitch,basse,theatre|contemporain|spectacle|danse
P1751,E545,L001,Paulymorphe,spectacle,2026-10-30,18:30,,LE CUBE,,https://centresculturels.toulouse.fr/selection/event/date?productId=10229967255525,,musique_autre,,,,,,,,,,theatre,sortie,pitch,haute,musique_autre|spectacle|rock|chanson|musique|art
P9048,E650,L047,Les faux british,spectacle,2026-10-30,20:00,,,Plein : 32€ / Réduit (1) : 30€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/les-faux-british/,,theatre_comedie,,"Récompensés du Molière de la meilleure Comédie, et après avoir joué à guichets fermés à Paris, Les Faux British, enfin à Toulouse en exclusivité au 3T. Un triomphe comique salué par la critique !",https://new.3tcafetheatre.com/wp-content/uploads/2025/12/Les-faux-british.jpg,https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000375&reserver=1&sm=18251&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9066,E648,L047,"Les Femmes ont toujours raison, les hommes n’ont jamais tort",spectacle,2026-10-30,20:00,,,Plein : 28€ / Réduit (1) : 25€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/les-femmes-ont-toujours-raison-les-hommes-nont-jamais-tort/,,theatre_comedie,,Ce duo c'est de la dynamite ! Si vous êtes en couple... Vous allez le rester ! Si vous êtes célibataires... Prenez des notes !,https://new.3tcafetheatre.com/wp-content/uploads/2023/10/Les-Femmes-ont-toujours.avif,https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000215&reserver=1&sm=18112&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie
P9097,E649,L047,Un putain de conte de fée,spectacle,2026-10-30,20:00,,,Plein : 28€ / Réduit (1) : 25€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/un-putain-de-conte-de-fee/,,theatre_comedie,,"Retour fracassant pour cette pièce culte qui nous fait rire aux larmes ! ""Une farce entre Pulp Fiction et Le Père Noël est une ordure"" Le Nouvel Obs. À ne pas manquer !",https://new.3tcafetheatre.com/wp-content/uploads/2023/10/Un-putain-de-conte-de-fee.jpg,https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000262&reserver=1&sm=18096&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P1183,E161,L049,Une fabuleuse histoire de Ouf,spectacle,2026-10-30,15:30,,,,https://theatrelefilaplomb.fr/une-fabuleuse-histoire-de-ouf-du-mardi-27-au-samedi-31-octobre-2026-a-15h30-le-mercredi-28-octobre-2026-a-10h/,,jeune_public,,"Tout commence dans l’atelier de maître Popocho, le grand fabricant de marionnettes, où Ouf est la seule qui ne parle pas. Recueillie par Jacko, le clochard céleste, elle apprend à parler et même à chanter. Son talent attire un producteur de music-hall… mais la fourrière les pourchasse.",,,,,,,,enfants,tendre,pitch,haute,famille|jeunesse|spectacle
P1186,E162,L049,Les Lancers de Fil : Dernière investiture.,spectacle,2026-10-30,20:30,,,,https://theatrelefilaplomb.fr/les-lancers-de-fil-derniere-investiture-du-jeudi-29-au-samedi-31-octobre-2026-a-20h30/,,theatre_contemporain,,"Une prophète, posée là, vous parlera de sa vision funeste pour l’humanité et de l’urgence du présent. Dans un rituel aux allures d’une compétition de gymnastique rythmique, les textes et la danse s’enchevêtrent. Une pièce sur la sixième extinction de masse.",,,,,,,,theatre,,pitch,basse,theatre|contemporain|spectacle|danse
P1639,E465,L070,Cocoon,concert,2026-10-30,20:00,,Halle aux Grains,,https://lebikini.com/2026/10/30/cocoon-la-halle-aux-grains,bleu citron,chanson_variete,A0323,"Cocoon est un groupe français de pop folk, chantant en anglais, formé en 2005 par Mark Daumail. Durant ses 20 ans de carrière, cet artiste singulier a su imposer un son identifiable dès les premières notes. Son dernier double album : Bones for the dogs. Concert à la Halle aux Grains.",,,,,,,,concert,,pitch,basse,chanson|variete|live|pop|concert|musique
P1569,E415,L076,Two Lanes,artiste,2026-10-30,19:30,,Le Rex,25 € Prévente,https://www.lerextoulouse.com/fr/programmation/,,electro_techno,A0210,,,,,,,,,concert,,vide,basse,
P9049,E650,L047,Les faux british,spectacle,2026-10-31,16:00,,,Tarif unique : 32€,https://new.3tcafetheatre.com/spectacle/les-faux-british/,,theatre_comedie,,"Récompensés du Molière de la meilleure Comédie, et après avoir joué à guichets fermés à Paris, Les Faux British, enfin à Toulouse en exclusivité au 3T. Un triomphe comique salué par la critique !",https://new.3tcafetheatre.com/wp-content/uploads/2025/12/Les-faux-british.jpg,https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000375&reserver=1&sm=18265&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9105,E647,L047,Les Clotildes : La bonne surprise !,spectacle,2026-10-31,18:45,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/la-bonne-surprise/,,theatre_comedie,,"Cette comédie est un succès ! On rit, on chante, on s'émerveille, et on accroche immédiatement avec une furieuse envie de danser. n bonheur indescriptible, il faut le vivre absolument !",https://new.3tcafetheatre.com/wp-content/uploads/2023/10/Les-Clotildes-la-bonne-surprise.jpg,https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000235&reserver=1&sm=18223&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9221,E664,L047,Les Monologues du Vagin,spectacle,2026-10-31,18:45,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/les-monologues-du-vagin/,,theatre_comedie,,Les Monologues du vagin est un moment fort et beau à ne rater sous aucun prétexte.,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=94&reserver=1&sm=18045&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie
P9240,E9056,L047,Le Tour du monde en 80 jours,spectacle,2026-10-31,18:45,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/le-tour-du-monde-en-80-jours/,,theatre_comedie,,"À la demande générale, cette comédie culte qui réunit toutes les générations est de retour au 3T ! Un immense succès qui ne faiblit pas pour cette traversée hilarante des 5 continents. À voir sans hésiter !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=84&reserver=1&sm=18191&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9050,E650,L047,Les faux british,spectacle,2026-10-31,21:00,,,Tarif unique : 32€,https://new.3tcafetheatre.com/spectacle/les-faux-british/,,theatre_comedie,,"Récompensés du Molière de la meilleure Comédie, et après avoir joué à guichets fermés à Paris, Les Faux British, enfin à Toulouse en exclusivité au 3T. Un triomphe comique salué par la critique !",https://new.3tcafetheatre.com/wp-content/uploads/2025/12/Les-faux-british.jpg,https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000375&reserver=1&sm=18252&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9149,E655,L047,On est tous portés sur la question,spectacle,2026-10-31,21:00,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/on-est-tous-portes-sur-la-question/,,theatre_comedie,,"Ça aurait pu être gênant, c’est tout simplement irrésistible. 4 intrigues différentes qui nous séduisent tant.","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=164&reserver=1&sm=18057&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie
P9212,E665,L047,Trop Parfaite !,spectacle,2026-10-31,21:00,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/trop-parfaite/,,theatre_comedie,,"C'est un succès ! Une pièce déjantée, signée Gérard Pinter, qui soignera votre envie de ""trop parfait"". Performance remarquable des comédiens, à découvrir d'urgence !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000068&reserver=1&sm=18287&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie
P1184,E161,L049,Une fabuleuse histoire de Ouf,spectacle,2026-10-31,15:30,,,,https://theatrelefilaplomb.fr/une-fabuleuse-histoire-de-ouf-du-mardi-27-au-samedi-31-octobre-2026-a-15h30-le-mercredi-28-octobre-2026-a-10h/,,jeune_public,,"Tout commence dans l’atelier de maître Popocho, le grand fabricant de marionnettes, où Ouf est la seule qui ne parle pas. Recueillie par Jacko, le clochard céleste, elle apprend à parler et même à chanter. Son talent attire un producteur de music-hall… mais la fourrière les pourchasse.",,,,,,,,enfants,tendre,pitch,haute,famille|jeunesse|spectacle
P1187,E162,L049,Les Lancers de Fil : Dernière investiture.,spectacle,2026-10-31,20:30,,,,https://theatrelefilaplomb.fr/les-lancers-de-fil-derniere-investiture-du-jeudi-29-au-samedi-31-octobre-2026-a-20h30/,,theatre_contemporain,,"Une prophète, posée là, vous parlera de sa vision funeste pour l’humanité et de l’urgence du présent. Dans un rituel aux allures d’une compétition de gymnastique rythmique, les textes et la danse s’enchevêtrent. Une pièce sur la sixième extinction de masse.",,,,,,,,theatre,,pitch,basse,theatre|contemporain|spectacle|danse
PHG0038,EHG024,L150,Atelier maquillage Catrin/Catrina,atelier,2026-10-31,13:30,,,accès libre,https://kiwiramonville-arto.fr/evenement/grande-fete-mortelle/,,cirque_arts_rue,,"Clôture Fiesta de Muertos : maquillage, projection, déambulation, concert Framboyán.",,https://spectacles-ramonville.mapado.com,,tout_public,,2026-08-24T15:28:21Z,,festival,,pitch,basse,cirque|rue|concert
PHG0039,EHG024,L150,Déambulation mortelle,spectacle,2026-10-31,17:00,,,accès libre,https://kiwiramonville-arto.fr/evenement/grande-fete-mortelle/,,cirque_arts_rue,,"Clôture Fiesta de Muertos : maquillage, projection, déambulation, concert Framboyán.",,https://spectacles-ramonville.mapado.com,,tout_public,,2026-08-24T15:28:21Z,,festival,,pitch,basse,cirque|rue|spectacle|concert
PHG0040,EHG024,L150,Concert Framboyán,concert,2026-10-31,18:00,,,accès libre,https://kiwiramonville-arto.fr/evenement/grande-fete-mortelle/,,cirque_arts_rue,A0324,"Clôture Fiesta de Muertos : maquillage, projection, déambulation, concert Framboyán.",,https://spectacles-ramonville.mapado.com,,tout_public,,2026-08-24T15:28:21Z,,festival,,pitch,basse,cirque|rue|live|concert
P1244,E200,L050,Une famille pyrénéenne,spectacle,2026-11-03,20:00,,,,https://www.theatregaronne.com/agenda/,,theatre_contemporain,,"Après Polyester et DUET, TORO TORO s’inspire des pastorales pyrénéennes. Nans Laborde-Jourdàa : « C’est une pièce sur la famille que l’on a et celle que l’on choisit d’avoir. » Entre théâtre, chant, danse et performance, les derniers jours d’une famille dans un appartement d’une petite ville pyrénéenne.",,,,,,,,theatre,tendre,pitch,haute,theatre|contemporain|spectacle|famille|danse
P1689,E506,L056,Pour Britney,spectacle,2026-11-03,,,,,https://www.theatredupave.org/saison/,hors fenêtre 30j — saison visible,theatre_contemporain,,"Avec ce roman-essai-ovni, Louise Chennevière détricote l’histoire de Britney Spears et dit ce que ce parcours raconte d’intime et de politique. Cette trajectoire ultra médiatisée montre en x1000 ce que la société fait aux petites filles, aux adolescentes, aux femmes. Mise en scène et interprétation Lucie Roth.",,,,,,,,theatre,tendre|cerveau,pitch,haute,theatre|contemporain|spectacle|intimiste|politique|social
P1711,E519,L062,Quatre mains — Cie La Spirale,spectacle,2026-11-03,,,,,https://odyssud.com/spectacles,prog visible utile au-delà 30j,theatre_contemporain,,"Après un courrier mystérieux, deux anciens camarades du Conservatoire de Nice se retrouvent pour jouer la Fantaisie en fa mineur de Schubert, étudiée trente ans plus tôt. Ce rendez-vous autour d’un piano convoque souvenirs et émois adolescents. Un spectacle tendre et drôle sur l’amitié et l’apprentissage.",,,,,,,,theatre,tendre,pitch,haute,theatre|contemporain|spectacle|piano|amitie
P1715,E521,L062,Le Silence — Lorraine de Sagazan,spectacle,2026-11-03,,,,,https://odyssud.com/spectacles,prog visible utile au-delà 30j,theatre_contemporain,,"Ça parle souvent beaucoup sur une scène de théâtre. Est-ce une fatalité ? Lorraine de Sagazan prouve que le silence en dit souvent long. Hommage à Antonioni, la pièce place le public au plus près des visages, des corps, des émotions. Le silence n’est pas le vide : c’est la condition d’une foudroyante intensité.",,,,,,,,theatre,,pitch,basse,theatre|contemporain|spectacle
P9289,E9067,L047,"Waly Dia, Freestyle",spectacle,2026-11-04,20:00,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/waly-dia-freestyle/,,theatre_comedie,,"Le sujet : Je reviens vous voir pour créer mon nouveau spectacle. Je sais pas du tout où je vais, mais on y va quand même. Du pur freestyle.","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000403&reserver=1&sm=18282&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie
P9292,E9068,L047,Le Blindtest des 3T 80’s,spectacle,2026-11-04,20:00,,,Plein : 28€ / Réduit (1) : 25€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/le-blindtest-des-3t-80s/,,theatre_comedie,,"L'incontournable Blindtest des 3T fait peau neuve... Les Clotildes et le phénoménal Bruno Aguiar vous embarquent direction les années 80 ! Vous allez chanter, danser, rire, faire la fête et vivre l'ambiance 3T par excellence !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000368&reserver=1&sm=18234&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo|sortie,pitch,haute,theatre_comedie|spectacle|humour|comédie
P1188,E163,L049,Apéro-musical – Célia & Valentin,autre,2026-11-04,19:00,,,,https://theatrelefilaplomb.fr/apero-musical-celia-valentin-le-mercredi-04-novembre-2026-a-19h/,,theatre_contemporain,,"Anciens collègues du Fil à Plomb, Célia et Valentin n’ont toujours pas trouvé de nom de groupe mais proposent un cocktail de reprises aussi douces qu’électriques, mélangeant guitare et voix pour passer un agréable moment et recharger les batteries avant l’arrivée de l’hiver.",,,,,,,,theatre,,pitch,basse,theatre|contemporain|guinguette|musique
P1245,E200,L050,Une famille pyrénéenne,spectacle,2026-11-04,20:00,,,,https://www.theatregaronne.com/agenda/,,theatre_contemporain,,"Après Polyester et DUET, TORO TORO s’inspire des pastorales pyrénéennes. Nans Laborde-Jourdàa : « C’est une pièce sur la famille que l’on a et celle que l’on choisit d’avoir. » Entre théâtre, chant, danse et performance, les derniers jours d’une famille dans un appartement d’une petite ville pyrénéenne.",,,,,,,,theatre,tendre,pitch,haute,theatre|contemporain|spectacle|famille|danse
P1690,E506,L056,Pour Britney,spectacle,2026-11-04,,,,,https://www.theatredupave.org/saison/,hors fenêtre 30j — saison visible,theatre_contemporain,,"Avec ce roman-essai-ovni, Louise Chennevière détricote l’histoire de Britney Spears et dit ce que ce parcours raconte d’intime et de politique. Cette trajectoire ultra médiatisée montre en x1000 ce que la société fait aux petites filles, aux adolescentes, aux femmes. Mise en scène et interprétation Lucie Roth.",,,,,,,,theatre,tendre|cerveau,pitch,haute,theatre|contemporain|spectacle|intimiste|politique|social
P1570,E416,L076,Spider Zed,artiste,2026-11-04,19:30,,Le Rex,26 € Prévente,https://www.lerextoulouse.com/fr/programmation/,,hiphop_rap,A0211,,,,,,,,,concert,,vide,basse,
P1671,E488,L081,Mammal Hands,artiste,2026-11-04,20:30,,,Tarif C,https://www.sallenougaro.com/programmation/,Tarif C,jazz_blues,A0212,Jazz Electro mercredi 4 novembre 2026 • 20h30 Mammal Hands En savoir plus Je réserve Tarif C,https://sallenougaro.com/wp-content/uploads/2026/06/LogoN.avif,mailto:nougaro.billetterie@cseairbus.com,,tout_public,,2026-08-24T14:23:36,,concert,,pitch,basse,jazz|blues|electro
P1826,E620,L010,Sortie de résidence,spectacle,2026-11-05,20:30,,SALLE DE SPECTACLE,,https://centresculturels.toulouse.fr/selection/event/date?productId=10229988700746,,musique_autre,,,,,,,,,,theatre,rigolo|tendre,pitch,haute,musique_autre|spectacle|humour|intimiste|musique|art
P9276,E9062,L047,La Moustache,spectacle,2026-11-05,20:00,,,Plein : 28€ / Réduit (1) : 25€ / Abonné : 24€,https://new.3tcafetheatre.com/spectacle/la-moustache/,,theatre_comedie,,"Une tornade de gags, des situations hilarantes, un rythme à 100 à l'heure, préparez-vous à rire toute la soirée !","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000241&reserver=1&sm=18277&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,rigolo,pitch,haute,theatre_comedie|spectacle|humour|comédie
P9290,E9067,L047,"Waly Dia, Freestyle",spectacle,2026-11-05,20:00,,,Tarif unique : 28€,https://new.3tcafetheatre.com/spectacle/waly-dia-freestyle/,,theatre_comedie,,"Le sujet : Je reviens vous voir pour créer mon nouveau spectacle. Je sais pas du tout où je vais, mais on y va quand même. Du pur freestyle.","data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20450'%3E%3C/svg%3E",https://new.3tcafetheatre.com/reservation/etape-1/?idsp=1000403&reserver=1&sm=18283&raz=1,,tout_public,,2026-08-24T14:23:36,,theatre,,pitch,basse,theatre_comedie|spectacle|humour|comédie
P1189,E164,L049,Exposition – Photographies par Eric Batbedat,visite,2026-11-05,18:30,,,,https://theatrelefilaplomb.fr/exposition-photographies-par-eric-batbedat-vernissage-le-jeudi-05-novembre-2026-a-18h30-exposition-du-05-au-28-novembre-2026/,,expo,,"Photographe indépendant depuis 20 ans, passionné par la photographie de spectacle vivant, Eric Batbedat s’efforce de saisir l’énergie et l’intensité de chaque artiste. Il transpose cette expérience dans la photographie de rue, pour créer des images qui racontent une histoire et mettent l’humain en valeur.",,,,,,,,autre,,pitch,basse,expo|art
P1190,E165,L049,Bleu sombre,spectacle,2026-11-05,20:30,,,,https://theatrelefilaplomb.fr/bleu-sombre-du-jeudi-05-au-samedi-07-novembre-2026-a-20h30/,,jeune_public,,"Bleu sombre, c’est se jeter à l’eau. Plonger au fond, nager avec les raies mantas géantes. Une barque poussée dans les remous, avoir peur, goûter à ses propres profondeurs. Solo d’accordéon chromatique, compositions et textes de Marie Vela, là où le bleu foncé devient noir, huileux.",,,,,,,,enfants,tendre,pitch,haute,famille|jeunesse|spectacle
P1246,E200,L050,Une famille pyrénéenne,spectacle,2026-11-05,20:00,,,,https://www.theatregaronne.com/agenda/,,theatre_contemporain,,"Après Polyester et DUET, TORO TORO s’inspire des pastorales pyrénéennes. Nans Laborde-Jourdàa : « C’est une pièce sur la famille que l’on a et celle que l’on choisit d’avoir. » Entre théâtre, chant, danse et performance, les derniers jours d’une famille dans un appartement d’une petite ville pyrénéenne.",,,,,,,,theatre,tendre,pitch,haute,theatre|contemporain|spectacle|famille|danse
P1691,E506,L056,Pour Britney,spectacle,2026-11-05,,,,,https://www.theatredupave.org/saison/,hors fenêtre 30j — saison visible,theatre_contemporain,,"Avec ce roman-essai-ovni, Louise Chennevière détricote l’histoire de Britney Spears et dit ce que ce parcours raconte d’intime et de politique. Cette trajectoire ultra médiatisée montre en x1000 ce que la société fait aux petites filles, aux adolescentes, aux femmes. Mise en scène et interprétation Lucie Roth.",,,,,,,,theatre,tendre|cerveau,pitch,haute,theatre|contemporain|spectacle|intimiste|politique|social
P1712,E519,L062,Quatre mains — Cie La Spirale,spectacle,2026-11-05,,,,,https://odyssud.com/spectacles,prog visible utile au-delà 30j,theatre_contemporain,,"Après un courrier mystérieux, deux anciens camarades du Conservatoire de Nice se retrouvent pour jouer la Fantaisie en fa mineur de Schubert, étudiée trente ans plus tôt. Ce rendez-vous autour d’un piano convoque souvenirs et émois adolescents. Un spectacle tendre et drôle sur l’amitié et l’apprentissage.",,,,,,,,theatre,tendre,pitch,haute,theatre|contemporain|spectacle|piano|amitie
P1640,E466,L070,Chamber Orchestra of Europe,concert,2026-11-05,20:00,,Halle aux Grains,,https://www.grandsinterpretes.fr/concerts/chamber-orchestra-of-europe-sir-antonio-pappano-alexandre-kantorow/,Grands interprètes,classique_lyrique,A0325,"Le Chamber Orchestra of Europe et, pour la première fois à Toulouse, son chef Antonio Pappano se produisent aux Grands Interprètes, avec Alexandre Kantorow. Au programme : Concerto pour piano n°1 de Brahms et Symphonie n°7 de Dvořák. Une soirée au romantisme flamboyant.",,,,,,,,concert,,pitch,basse,classique|lyrique|live|piano
P1571,E417,L076,7WEEKS,artiste,2026-11-05,19:30,,Le Rex,"21,80 € Prévente",https://www.lerextoulouse.com/fr/programmation/,,rock_metal_punk,A0213,"Heavy rock/stoner de Limoges (2006) : le nom vient des sept semaines entre première répète et studio. Influences Queens of the Stone Age, Fu Manchu ; tournées avec Suicidal Tendencies, Placebo, Brant Bjork. Six albums indépendants (F2M Planet), Main Stage Hellfest 2024.",,,,,,,,concert,,pitch,basse,rock|metal
P1736,E534,L121,HOW ROMANTIC — Katerina Andreou,spectacle,2026-11-05,,,l'Escale – Tournefeuille,,https://laplacedeladanse.com/programmation/,Calendrier Place de la Danse — lieu: l'Escale – Tournefeuille,danse,,"Quatorze danseur·euse·s, en solo, en couple ou comme une horde, se frayent un chemin dans une chorégraphie implacable, orchestrée par l’énergie punk de Katerina Andreou. Inspirée par les concours de danse de l’Amérique en crise des années 1930, la pièce pousse les interprètes de Carte Blanche aux limites : du chaos jaillit l’amour. 1h, l’Escale – Tournefeuille.",,,,,,,,theatre,,pitch,basse,danse|spectacle|metal|romance
PHG0041,EHG025,L150,Transhumance,spectacle,2026-11-05,20:00,,,15€ / 9€ / 6€,https://kiwiramonville-arto.fr/evenement/transhumance/,,cirque_arts_rue,,Théâtre circassien — funérailles fantasques en fanfare. Durée 1h.,,https://spectacles-ramonville.mapado.com,60,tout_public,,2026-08-24T15:28:21Z,,theatre,,pitch,basse,cirque|rue|spectacle
P1773,E567,L004,Écoute Opéra - Peter Grimes,spectacle,2026-11-06,17:00,,SALLE POLYVALENTE,,https://centresculturels.toulouse.fr/selection/event/date?productId=10229957092702,,theatre_contemporain,,,,,,,,,,theatre,,pitch,basse,theatre|contemporain|spectacle|classique
P1779,E573,L005,ArmageTongs,spectacle,2026-11-06,16:00,,SALLE DE SPECTACLE,,https://centresculturels.toulouse.fr/selection/event/date?productId=10229949496290,,danse,,,,,,,,,,theatre,,pitch,basse,danse|spectacle
P1820,E614,L009,La Pomme et le Papillon,spectacle,2026-11-06,,,SALLE DE SPECTACLE,,https://centresculturels.toulouse.fr/selection/event/date?productId=10229990982951,,theatre_contemporain,,,,,,,,,,theatre,,pitch,basse,theatre|contemporain|spectacle
